step,x_1,y_1,z_1,t_1,x_2,y_2,z_2,t_2
5.6000000000000005e-6,1.74206469385212,0.290389469361873,0,1.87932076473317,2.00212599798972,1.0005969235321,0,2.88041594594688
5.7e-6,1.74207898728055,0.290463355854137,0,1.8793242664733,2.0021522892234,1.00065691140916,0,2.88038680188174
5.800000000000001e-6,1.74206987876996,0.290396158148682,0,1.87932181735732,2.00213150111769,1.0006032506836,0,2.88041342660335
5.9e-6,1.7420904685317,0.290509219254068,0,1.87932696990629,2.00216278170161,1.00069236491962,0,2.88036815387659
6.0e-6,1.74208760513296,0.290478622732996,0,1.87932606647337,2.00219911225462,1.00068173566336,0,2.88038410188165
6.1000000000000005e-6,1.74210565164259,0.290579979654464,0,1.87933071977295,2.00219285354091,1.00075138527242,0,2.88034073030485
6.2e-6,1.7421094300533,0.290591124759956,0,1.87933157457883,2.00216953627105,1.00075212134642,0,2.88033396103856
6.300000000000001e-6,1.74211940283278,0.290643594664245,0,1.87933416647365,2.00221835453978,1.00080401119627,0,2.88031600187924
6.4e-6,1.74212102739407,0.290640481851105,0,1.87933442196208,2.00217639908678,1.00078903070521,0,2.88031363365963
6.5e-6,1.74213579768904,0.290727886013579,0,1.87933847882005,2.00221179833327,1.00086172518031,0,2.88027996753954
6.6000000000000005e-6,1.74213061722875,0.290677190166347,0,1.87933673698535,2.00219092974234,1.00081938069049,0,2.88029930342282
6.7e-6,1.74213096569454,0.290665303557458,0,1.87933662395517,2.00217975349526,1.00080747847045,0,2.8803032367141
6.800000000000001e-6,1.74215380495679,0.290812375702913,0,1.87934318268708,2.00226260785432,1.00093691495021,0,2.88024877346652
6.9e-6,1.74216373831473,0.290871397891569,0,1.879346042615,2.00227871319931,1.00098370764086,0,2.88022551205358
7.0e-6,1.74216462385766,0.290861749062632,0,1.87934602577752,2.00225076495853,1.00096846384554,0,2.88022703950583
7.1000000000000005e-6,1.74217374697939,0.290916034345002,0,1.87934868622733,2.00228433414404,1.00101715630931,0,2.88020727889261
7.2e-6,1.74218206373485,0.290965598354413,0,1.87935114777565,2.00228963282071,1.00105409811591,0,2.88018711996392
7.300000000000001e-6,1.74221484327368,0.291243199043137,0,1.87936312745023,2.00224211709354,1.00123874711772,0,2.88006904206668
1.0e-7,1.74178832858994,0.28954444237418,0,1.87926372196126,2.0018850282493,0.999936564403692,0,2.88076363366488
1.1e-7,1.74178869869338,0.289545233476686,0,1.87926379410032,2.00188549855246,0.999937252914117,0,2.88076332227311
1.2e-7,1.74178921348119,0.289546646179328,0,1.87926389294144,2.0018859673573,0.999938367822445,0,2.88076273720453
1.3e-7,1.7417894084505,0.289546685231454,0,1.87926393277581,2.00188508208343,0.999938125034154,0,2.88076264090114
1.4e-7,1.74179010252059,0.289548868988586,0,1.87926406473423,2.00188589456819,0.999939874674565,0,2.88076174594039
1.5e-7,1.74179036198284,0.28954918514093,0,1.87926411647118,2.00188646206417,0.999940266833493,0,2.880761651895
1.6e-7,1.7417905151326,0.289549044281717,0,1.87926414857883,2.00188683702349,0.999940286209642,0,2.88076174249225
1.7000000000000002e-7,1.74179091879438,0.289549980342758,0,1.8792642269441,2.00188649554816,0.999940825818589,0,2.88076129794914
1.8e-7,1.74179208965789,0.289554218317144,0,1.87926444712463,2.00188861357105,0.999944385984305,0,2.88075961092147
1.9e-7,1.74179227227058,0.289554203654085,0,1.87926448465456,2.00188827731452,0.9999442743416,0,2.88075958515994
2.0e-7,1.74179299422482,0.289556512248923,0,1.87926462196127,2.0018890678093,0.999946103247935,0,2.88075863366483
2.1e-7,1.74179261054007,0.289554058370289,0,1.87926455473422,2.00188995934558,0.999944691881512,0,2.88075978594043
2.2e-7,1.74179323563791,0.289555949169704,0,1.87926467410034,2.00188834096794,0.999945496569003,0,2.88075881227303
2.3e-7,1.74179438890059,0.289560118765045,0,1.87926489132177,2.00188982287775,0.999948815561599,0,2.88075710136782
2.4000000000000004e-7,1.7417948095659,0.289561130787351,0,1.8792649729414,2.00189221444901,0.999950243819915,0,2.88075685720474
2.5e-7,1.74179491017252,0.289560761692728,0,1.87926499525531,2.00189194158404,0.999949908159646,0,2.88075699272679
2.6e-7,1.74179476889268,0.289559349564081,0,1.87926497277584,2.00188995938532,0.999948332808295,0,2.88075744090099
2.7e-7,1.74179623520119,0.289564875241696,0,1.87926524821364,2.00189150507553,0.999952603151403,0,2.88075513929925
2.8e-7,1.74179662813563,0.289565768556891,0,1.87926532473421,2.00189154006553,0.999953228823214,0,2.88075474594052
2.9000000000000004e-7,1.74179629925748,0.289563543439278,0,1.8792652673568,2.00189382865824,0.999952401698287,0,2.88075591660652
3.0e-7,1.74179735300904,0.289567291938554,0,1.87926546647122,2.00189426387339,0.999955111584718,0,2.88075430189474
3.1e-7,1.74179756880283,0.289567419676729,0,1.8792655101204,2.0018945680774,0.999955293706238,0,2.88075426820967
3.2e-7,1.74179797208405,0.289568358143046,0,1.87926558857882,2.0018951583249,0.999956120359447,0,2.8807539024923
3.3000000000000003e-7,1.74179776697026,0.289566666243603,0,1.87926555410036,2.00189374678337,0.999954527378323,0,2.88075452227295
3.4000000000000004e-7,1.74179884014601,0.289570501791607,0,1.87926575694416,2.00189334584371,0.999957041083843,0,2.88075279794879
3.5e-7,1.74179913206249,0.289570958865971,0,1.8792658147342,2.00189395970331,0.999957544337866,0,2.88075264594056
3.6e-7,1.74179950254255,0.289571756040031,0,1.87926588712463,2.00189535151557,0.999958519399612,0,2.88075241092145
3.7e-7,1.74179975306605,0.289572033978091,0,1.87926593722369,2.00189625456858,0.99995898796454,0,2.88075236238984
3.8000000000000003e-7,1.74180009683424,0.289572715620529,0,1.87926600465451,2.00189761145742,0.999959872641645,0,2.88075217516015
3.9000000000000004e-7,1.74180045249411,0.289573448836336,0,1.87926607429901,2.00189640249785,0.999960007988479,0,2.88075174593175
4.0e-7,1.74180230144749,0.289580658814832,0,1.87926642196129,2.00189944884626,0.999965896201144,0,2.88074883366471
4.1e-7,1.74180118632152,0.289575013063775,0,1.87926621778638,2.0018970739107,0.99996129084467,0,2.88075110858148
4.2e-7,1.74180238693583,0.289579410782366,0,1.87926644473418,2.00189840689909,0.999964722238407,0,2.88074928594062
4.300000000000001e-7,1.74180218306963,0.28957771761134,0,1.87926641022386,2.0019000888807,0.999964074162507,0,2.88075017034316
4.4e-7,1.74180229269222,0.289577384676414,0,1.87926643410037,2.00189656978332,0.999962769816737,0,2.88075001227287
4.5e-7,1.74180288472729,0.289579143693687,0,1.879266547778,2.0019010663333,0.999965355699563,0,2.88074961994829
4.6e-7,1.74180508393817,0.289587889625744,0,1.87926696132175,2.00190174781312,0.99997157733932,0,2.88074583136793
4.7e-7,1.74180427364652,0.289583554355143,0,1.87926681343811,2.00189926746878,0.999967839555398,0,2.88074752059941
4.800000000000001e-7,1.74180596710491,0.289590109744769,0,1.87926713294132,2.00190184623616,0.999973136204085,0,2.88074485720517
4.9e-7,1.74180563788091,0.289587863784286,0,1.87926707473417,2.00190039163569,0.999971148210375,0,2.88074571594069
5.0e-7,1.74180519410973,0.289585122452974,0,1.87926699525531,2.00190127901234,0.999969536614786,0,2.88074699272681
5.1000000000000005e-7,1.74180736730774,0.289593771201496,0,1.87926740457954,2.00190137544338,0.999975512847896,0,2.88074319767816
5.2e-7,1.74180824855874,0.289596801559451,0,1.87926757277592,2.00190111634067,0.999977518022445,0,2.88074184090055
5.3e-7,1.74180618329197,0.289586989614848,0,1.87926718990826,2.00190199264276,0.99997104205666,0,2.88074622249212
5.4e-7,1.7418073344356,0.289591186922367,0,1.87926740821354,2.00190157794252,0.999973801558178,0,2.88074433929978
5.5e-7,1.74180747079487,0.289590967886636,0,1.87926743698767,2.00190592373333,0.999974981416087,0,2.88074480340788
5.6000000000000005e-7,1.74180813665224,0.28959305518119,0,1.87926756473416,2.00190198290093,0.99997521214457,0,2.88074354594073
5.7e-7,1.74180917100116,0.289596751287263,0,1.87926776150709,2.00190722519814,0.99997935834549,0,2.88074236698117
5.800000000000001e-7,1.74180977252348,0.289598561588673,0,1.87926787735682,2.0019088438411,0.999981098927628,0,2.88074170660639
5.9e-7,1.74181063584543,0.28960151699279,0,1.8792680423303,2.00190369404124,0.999981557428736,0,2.88073996488833
6.0e-7,1.74180968019176,0.289596528349571,0,1.87926786647131,2.00190544599071,0.999978664744902,0,2.88074230189432
6.1000000000000005e-7,1.74181247992131,0.289607951242181,0,1.87926839469947,2.00191008790909,0.999987941133173,0,2.88073767924249
6.2e-7,1.74181196007306,0.289604856219026,0,1.87926830012032,2.00190697504155,0.999984861666481,0,2.88073876821016
6.300000000000001e-7,1.74181324585613,0.28960966878398,0,1.87926854473415,2.00190737440627,0.999988295026223,0,2.88073668594086
6.4e-7,1.74181282445382,0.289607003144193,0,1.8792684685788,2.00190796027122,0.9999866419565,0,2.8807379024924
6.5e-7,1.74181197189097,0.289602456003965,0,1.87926831168977,2.0019117352365,0.999984669184372,0,2.88074021791931
6.6000000000000005e-7,1.74181484244217,0.289614211087689,0,1.87926885410042,2.00191171572401,0.999992750964773,0,2.8807350522726
6.7e-7,1.74181196030477,0.289600773135761,0,1.87926831584207,2.00190993269782,0.999982963919982,0,2.88074079560062
6.800000000000001e-7,1.74181280296652,0.289603638170851,0,1.87926847694428,2.00190600468364,0.999983733313876,0,2.88073919794823
6.9e-7,1.74181430832162,0.289609407362597,0,1.87926876261736,2.00190765060924,0.999988206027212,0,2.88073680203797
7.0e-7,1.74181536717426,0.289613229327501,0,1.87926896473414,2.0019079462321,0.999990926315618,0,2.88073514594089
7.1000000000000005e-7,1.74181642162896,0.289617037172849,0,1.87926916622791,2.00191529018575,0.99999579313493,0,2.88073409888875
7.2e-7,1.7418161984067,0.289615235005395,0,1.87926912712464,2.00190973200984,0.99999285499795,0,2.88073441092138
7.300000000000001e-7,1.74181528037201,0.289610388923899,0,1.87926895744886,2.00191508777969,0.999991159670806,0,2.88073699207644
7.4e-7,1.74181691109492,0.289616720957,0,1.87926926722378,2.00191535943243,0.999995600367303,0,2.88073423238939
7.5e-7,1.74181582815693,0.289611150277653,0,1.87926906647135,2.00191451911884,0.999991512400106,0,2.88073660189411
7.6000000000000005e-7,1.74181771567678,0.289618611061864,0,1.87926942465441,2.00191722800796,0.999997473763282,0,2.8807335551607
7.7e-7,1.74181897339014,0.28962331911217,0,1.87926966473412,2.0019191034776,1.00000128719562,0,2.88073164594095
7.800000000000001e-7,1.74181853182995,0.289620552822562,0,1.87926958429898,2.00191652903168,0.999998599009684,0,2.88073263593191
7.9e-7,1.7418174493648,0.289614977537889,0,1.87926938336852,2.00191566619585,0.999994500609051,0,2.88073500516361
8.0e-7,1.74181870083973,0.289619650183787,0,1.87926962196133,2.00191429606729,0.999997297713188,0,2.88073283366452
8.100000000000001e-7,1.74181909997578,0.289620581675513,0,1.87926970009505,2.00191710722932,0.999998799008634,0,2.88073266146171
8.2e-7,1.74182235404824,0.289634097435597,0,1.87927031778651,2.00191452990339,1.00000731280359,0,2.88072650858072
8.3e-7,1.74182159245817,0.289629907267013,0,1.87927017634786,2.00191318948941,1.00000401930268,0,2.88072822775678
8.4e-7,1.74181960887097,0.28962035043822,0,1.87926980473412,2.00191891194014,0.999999194541393,0,2.88073290594093
8.5e-7,1.74182106728,0.28962594148507,0,1.87927008268775,2.00192212356678,1.00000402319282,0,2.88073072346208
8.600000000000001e-7,1.74182209802972,0.289629657786902,0,1.87927028022386,2.00192225016336,1.00000662109926,0,2.88072910034316
8.7e-7,1.74182317844759,0.289633598331641,0,1.87927048735685,2.00192375178881,1.00000979289736,0,2.88072749660626
8.8e-7,1.74182499367735,0.289640796483391,0,1.87927083410045,2.001920423276,1.00001373355358,0,2.8807240522724
8.9e-7,1.74182401135979,0.289635621351203,0,1.87927065046779,2.00191983712979,1.00000999276002,0,2.88072626736187
9.0e-7,1.74182609186741,0.289643999667643,0,1.87927104777788,2.00192018391621,1.00001586762704,0,2.88072261994904
9.1e-7,1.74182579910242,0.2896418707674,0,1.8792709947341,2.00191663685497,1.00001331649091,0,2.88072324594111
9.200000000000001e-7,1.74182634691248,0.289643466464563,0,1.87927110132171,2.00192539544399,1.00001709476328,0,2.88072329136816
9.3e-7,1.74182330359125,0.289629191439152,0,1.87927052755259,2.00191824586938,1.00000508485826,0,2.88072893624837
9.4e-7,1.74182848750671,0.289651300570239,0,1.87927151343814,2.00191920094556,1.00002059679757,0,2.88071932059921
9.5e-7,1.74182592461944,0.289639105580033,0,1.87927102898925,2.00192250204435,1.00001321210642,0,2.88072494443747
9.6e-7,1.74182561476371,0.289636907223885,0,1.87927097294119,2.00191960855614,1.00001081490002,0,2.88072565720586
9.700000000000001e-7,1.74182658253394,0.289640356540587,0,1.87927115900152,2.0019220755007,1.0000139449518,0,2.88072435182471
9.8e-7,1.74182828466076,0.289647065035426,0,1.87927148473409,2.00192557125711,1.00001963312371,0,2.88072170594114
9.9e-7,1.74182803666158,0.289645133515045,0,1.87927144014884,2.00192803912782,1.00001905723136,0,2.88072275957029
1.0e-8,1.74178415866335,0.289533735481667,0,1.87926291857883,2.00188040696741,0.999927786691472,0,2.88076798249222
1.1e-8,1.74178420637533,0.289533860189643,0,1.87926292775266,2.00188055327706,0.999927917223913,0,2.88076793975254
1.2e-8,1.7417842294523,0.289533879495848,0,1.87926293239751,2.0018805324683,0.999927924247926,0,2.88076792913615
1.3e-8,1.74178429634146,0.289534086267738,0,1.87926294509701,2.00188056502216,0.999928076290285,0,2.88076784053766
1.4e-8,1.74178430052287,0.289534024718974,0,1.879262946268,2.00188066206037,0.99992806388433,0,2.8807678755961
1.5e-8,1.74178438902192,0.289534323974925,0,1.87926296294147,2.00188070544454,0.999928282729558,0,2.88076774720436
1.6e-8,1.74178442985303,0.289534419257864,0,1.87926297085081,2.00188077109261,0.99992836837278,0,2.88076771052632
1.7000000000000002e-8,1.74178442371527,0.289534313538663,0,1.87926297012376,2.00188066120197,0.999928262300142,0,2.88076774733982
1.8e-8,1.74178451893043,0.289534641558152,0,1.87926298803305,2.00188084231841,0.999928543054689,0,2.88076761806293
1.9e-8,1.7417845807059,0.289534826492049,0,1.87926299979399,2.00188092099407,0.999928694227859,0,2.88076754302572
2.0e-8,1.74178462629423,0.289534942148653,0,1.87926300857883,2.00188081252833,0.999928740558979,0,2.88076748249222
2.1e-8,1.74178464015098,0.289534921990573,0,1.87926301152703,2.00188091367395,0.999928757822766,0,2.8807674996762
2.2e-8,1.74178466094425,0.289534931516883,0,1.87926301575266,2.00188096758789,0.999928781005159,0,2.88076749975254
2.3e-8,1.74178475988697,0.289535275553094,0,1.87926303434998,2.00188108367002,0.999929052849736,0,2.88076735786573
2.4000000000000004e-8,1.74178479059195,0.289535327514837,0,1.87926304039751,2.00188101918742,0.999929068920151,0,2.88076732913614
2.5e-8,1.74178482410264,0.289535391476353,0,1.87926304696125,2.001881113092,0.999929141711708,0,2.88076730866493
2.6e-8,1.74178483354118,0.289535352401552,0,1.87926304909701,2.00188120675636,0.99992914369944,0,2.88076733353765
2.7e-8,1.74178498225599,0.289535909573746,0,1.87926307685234,2.00188135805735,0.999929572640341,0,2.88076710082721
2.8e-8,1.7417849551688,0.289535714105699,0,1.879263072268,2.00188122997364,0.999929399386972,0,2.88076717559608
2.9000000000000004e-8,1.74178502970101,0.289535953701007,0,1.87926308637914,2.00188144200384,0.999929628906656,0,2.88076708789814
3.0e-8,1.7417850088417,0.289535784894477,0,1.87926308294147,2.0018812703383,0.999929460616353,0,2.88076714720438
3.1e-8,1.7417850565689,0.289535909734015,0,1.87926309212048,2.00188139089632,0.99992958335959,0,2.88076710220926
3.2e-8,1.74178517795489,0.289536349969907,0,1.87926311485081,2.00188160702585,0.999929951871384,0,2.88076692652634
3.3000000000000003e-8,1.7417852590679,0.289536617798703,0,1.87926313017324,2.00188158297479,0.999930128514277,0,2.88076680621815
3.4000000000000004e-8,1.74178521858619,0.289536364924428,0,1.87926312312376,2.00188135057147,0.999929883913821,0,2.88076689733984
3.5e-8,1.74178519799284,0.289536197237268,0,1.87926311973425,2.00188164431759,0.999929858854195,0,2.88076699594029
3.6e-8,1.74178536050562,0.289536813632869,0,1.87926315003304,2.00188157220053,0.999930260072658,0,2.88076671806295
3.7e-8,1.74178543448844,0.289537050955831,0,1.87926316404542,2.00188150792766,0.999930403456953,0,2.88076660774654
3.8000000000000003e-8,1.74178536574476,0.289536677012473,0,1.87926315179399,2.00188163645673,0.999930186229697,0,2.88076678302572
3.9000000000000004e-8,1.74178535001728,0.289536530141388,0,1.87926314929904,2.0018815380184,0.999930055408219,0,2.88076683893162
4.0e-8,1.74178556131951,0.289537355574887,0,1.87926318857883,2.0018818573108,0.999930719948574,0,2.88076650249223
4.1e-8,1.74178562475212,0.289537547746231,0,1.87926320064986,2.00188194131582,0.999930877729964,0,2.8807664247328
4.2e-8,1.7417856219217,0.289537456062131,0,1.87926320052703,2.00188201055363,0.999930836118209,0,2.8807664706762
4.300000000000001e-8,1.74178553660263,0.289537011085821,0,1.87926318522386,2.00188169598096,0.999930434485532,0,2.88076663934316
4.4e-8,1.74178556992397,0.289537074264836,0,1.87926319175266,2.00188205348263,0.99993058742771,0,2.88076664175254
4.5e-8,1.74178578712675,0.289537925106461,0,1.87926323212462,2.00188210126796,0.999931186309915,0,2.8807662709215
4.6e-8,1.74178571012985,0.289537515704175,0,1.87926321834998,2.00188194978518,0.999930859017829,0,2.88076643786572
4.7e-8,1.74178583341316,0.289537964272584,0,1.87926324143808,2.00188234221479,0.999931287224288,0,2.88076627359955
4.800000000000001e-8,1.74178578213744,0.289537665049345,0,1.87926323239752,2.00188220356912,0.999931039505128,0,2.88076639313613
4.9e-8,1.74178592036113,0.289538177643296,0,1.87926325823616,2.00188239485228,0.999931450098435,0,2.88076618348755
5.0e-8,1.74178599276537,0.289538408292798,0,1.87926327196125,2.00188241887282,0.999931615939162,0,2.88076608366491
5.1000000000000005e-8,1.74178599940443,0.289538357159212,0,1.87926327357948,2.00188231177091,0.999931548190968,0,2.88076609667846
5.2e-8,1.74178604895441,0.289538489891415,0,1.87926328309701,2.00188226066679,0.999931623811192,0,2.88076603353763
5.3e-8,1.7417859784726,0.289538108328688,0,1.87926327051954,2.00188200426504,0.999931283504567,0,2.88076617925118
5.4e-8,1.74178624428495,0.28953916777132,0,1.87926331985234,2.0018824523023,0.999932148138292,0,2.88076575082718
5.5e-8,1.74178612943015,0.289538595968238,0,1.87926329910032,2.00188262857619,0.999931809662804,0,2.88076601727316
5.6000000000000005e-8,1.74178626397724,0.289539092956502,0,1.87926332426801,2.00188236475722,0.999932070250992,0,2.88076577559606
5.7e-8,1.74178615912372,0.289538564029998,0,1.87926330535964,2.0018827005002,0.999931810027124,0,2.88076603680237
5.800000000000001e-8,1.74178622769794,0.289538778288388,0,1.87926331837914,2.00188253388137,0.999931906266081,0,2.88076592789811
5.9e-8,1.74178624700533,0.289538781430965,0,1.87926332233019,2.0018825188521,0.999931903960697,0,2.88076592488892
6.0e-8,1.74178641111132,0.28953940512457,0,1.87926335294146,2.00188283717268,0.99993242972524,0,2.88076567720443
6.1000000000000005e-8,1.74178634433041,0.289539039306853,0,1.87926334104038,2.00188261112756,0.999932109523705,0,2.88076581857635
6.2e-8,1.7417863371858,0.289538929098029,0,1.87926334012047,2.00188255799813,0.999932017736314,0,2.8807658622093
6.300000000000001e-8,1.74178666300194,0.289540246032169,0,1.879263400515,2.00188267209649,0.999932956939349,0,2.88076529190266
6.4e-8,1.74178649978935,0.289539466751242,0,1.8792633708508,2.00188243727957,0.999932350172693,0,2.88076561452638
6.5e-8,1.74178672529224,0.289540353807943,0,1.8792634127758,2.00188263841304,0.999933020895267,0,2.88076524090121
6.6000000000000005e-8,1.74178680131822,0.289540600135509,0,1.87926342717323,2.00188292017696,0.999933276409012,0,2.88076515621819
6.7e-8,1.74178678652189,0.289540457033933,0,1.87926342484192,2.00188329134797,0.999933291903793,0,2.88076525060134
6.800000000000001e-8,1.74178662302732,0.289539676508843,0,1.87926339512375,2.00188263040326,0.999932553851657,0,2.88076553733987
6.9e-8,1.74178679792919,0.289540346645492,0,1.8792634277303,2.00188295817855,0.999933114414146,0,2.880765270029
7.0e-8,1.74178683381607,0.289540420863132,0,1.87926343473424,2.00188306254203,0.99993319745291,0,2.88076524594032
7.1000000000000005e-8,1.7417867487253,0.289539976439322,0,1.87926341945595,2.0018832143066,0.999932938916995,0,2.88076545420722
7.2e-8,1.74178704287475,0.289541157991184,0,1.87926347403304,2.00188345175204,0.999933822953432,0,2.88076495406298
7.300000000000001e-8,1.74178688874074,0.289540417410674,0,1.87926344603225,2.00188282531465,0.999933122871433,0,2.88076522615648
7.4e-8,1.74178716351584,0.289541516048107,0,1.87926349704541,2.00188300695408,0.999933932907098,0,2.88076475774656
7.5e-8,1.74178685969863,0.289540133636008,0,1.87926344147115,2.00188342774866,0.999933112721912,0,2.88076540189513
7.6000000000000005e-8,1.74178693532768,0.289540378219353,0,1.87926345579398,2.00188351120474,0.999933306326045,0,2.88076530102574
7.7e-8,1.74178692770456,0.28954026590524,0,1.87926345478336,2.00188293004554,0.999933051464219,0,2.88076530043956
7.800000000000001e-8,1.74178717265656,0.289541236530904,0,1.87926350029903,2.0018835744097,0.999933915246432,0,2.88076492793164
7.9e-8,1.74178730989642,0.289541745456868,0,1.87926352597849,2.00188392800002,0.999934373024059,0,2.8807647338045
8.0e-8,1.74178721333455,0.289541251632479,0,1.87926350857883,2.00188383047167,0.99993400425703,0,2.88076494249223
8.100000000000001e-8,1.74178714327469,0.289540871549106,0,1.87926349606521,2.00188386026012,0.999933752550736,0,2.8807651120033
8.2e-8,1.74178731801123,0.289541541203945,0,1.87926352864986,2.00188348404073,0.999934097319745,0,2.8807647847328
8.3e-8,1.74178760565717,0.289542695445599,0,1.87926358205138,2.00188353908461,0.999934906802673,0,2.8807642810479
8.4e-8,1.74178735650575,0.289541546941913,0,1.87926353652703,2.00188359107085,0.999934134295372,0,2.8807647906762
8.5e-8,1.74178741091044,0.289541700591341,0,1.87926354694407,2.00188330155745,0.999934151295847,0,2.88076469794927
8.600000000000001e-8,1.74178754597324,0.289542200239587,0,1.87926357222386,2.00188394092253,0.999934690202561,0,2.88076453234316
